2020-01-02 07:00:00,7102.0,7107.0,7070.5,7077.5,83135302
2020-01-02 08:00:00,7077.5,7125.5,7077.5,7124.0,46127600
2020-01-02 09:00:00,7124.0,7132.0,7111.0,7131.5,29489453
2020-01-02 10:00:00,7131.5,7150.0,7131.0,7135.0,51964024
2020-01-02 11:00:00,7135.0,7137.5,7115.5,7115.5,30231271
2020-01-02 12:00:00,7115.5,7135.5,7115.0,7128.5,30282958
2020-01-02 13:00:00,7128.5,7133.0,7075.5,7106.0,98126704
2020-01-02 14:00:00,7106.0,7135.0,7098.5,7114.0,50538075
2020-01-02 15:00:00,7114.0,7127.0,7093.0,7104.5,43131427
2020-01-02 16:00:00,7104.5,7118.0,7005.0,7023.0,171920412
2020-01-02 17:00:00,7023.0,7023.5,6905.5,6941.0,274487973
2020-01-02 18:00:00,6941.0,6963.5,6928.5,6950.0,42996528
2020-01-02 19:00:00,6950.0,6969.0,6936.0,6956.5,44338819
2020-01-02 20:00:00,6956.5,6957.0,6918.0,6920.0,54874304
2020-01-02 21:00:00,6920.0,6962.0,6919.5,6952.5,33735397
2020-01-02 22:00:00,6952.5,6953.5,6941.5,6952.0,21521628
2020-01-02 23:00:00,6952.0,6952.0,6935.0,6942.0,20738591
2020-01-03 00:00:00,6942.0,6942.5,6901.0,6918.0,60505533
2020-01-03 01:00:00,6918.0,6924.0,6866.0,6870.5,106547882
2020-01-03 02:00:00,6870.5,6942.0,6855.0,6938.0,131329171
2020-01-03 03:00:00,6938.0,6944.0,6921.5,6929.5,32716909
2020-01-03 04:00:00,6929.5,7290.0,6929.0,7195.0,482317239
2020-01-03 05:00:00,7195.0,7237.0,7155.5,7201.0,190599082
2020-01-03 06:00:00,7201.0,7207.5,7180.0,7190.0,69175570
2020-01-03 07:00:00,7190.0,7218.5,7177.0,7190.0,71118986
2020-01-03 08:00:00,7190.0,7284.0,7190.0,7252.5,186018545
2020-01-03 09:00:00,7252.5,7349.0,7252.0,7336.5,246821560
2020-01-03 10:00:00,7336.5,7362.5,7280.0,7304.5,180005209
2020-01-03 11:00:00,7304.5,7339.5,7298.0,7330.5,83700920
2020-01-03 12:00:00,7330.5,7343.5,7302.5,7316.5,77428229
2020-01-03 13:00:00,7316.5,7377.0,7311.5,7341.0,84758943
2020-01-03 14:00:00,7341.0,7348.0,7234.5,7250.0,214419914
2020-01-03 15:00:00,7250.0,7314.0,7250.0,7312.0,84590812
2020-01-03 16:00:00,7312.0,7412.0,7291.0,7386.0,270853964
2020-01-03 17:00:00,7386.0,7403.5,7330.5,7352.5,97205443
2020-01-03 18:00:00,7352.5,7364.0,7330.0,7333.0,40171599
2020-01-03 19:00:00,7333.0,7343.5,7276.0,7331.0,86742778
2020-01-03 20:00:00,7331.0,7352.0,7299.5,7312.0,52983759
2020-01-03 21:00:00,7312.0,7324.5,7255.0,7270.0,53557522
2020-01-03 22:00:00,7270.0,7308.5,7250.0,7293.5,84138629
2020-01-03 23:00:00,7293.5,7335.0,7290.0,7335.0,62468699
2020-01-04 00:00:00,7335.0,7342.5,7283.0,7301.5,50462290
2020-01-04 01:00:00,7301.5,7302.0,7273.5,7295.0,30087180
2020-01-04 02:00:00,7295.0,7314.0,7291.0,7313.5,25237856
2020-01-04 03:00:00,7313.5,7326.5,7309.0,7326.0,33578305
2020-01-04 04:00:00,7326.0,7327.5,7302.5,7326.5,28964579
2020-01-04 05:00:00,7326.5,7363.0,7318.5,7332.0,48987915
2020-01-04 06:00:00,7332.0,7349.0,7330.0,7347.0,36984341
2020-01-04 07:00:00,7347.0,7349.5,7320.5,7338.5,33493280
2020-01-04 08:00:00,7338.5,7356.0,7327.5,7341.0,31237298
2020-01-04 09:00:00,7341.0,7359.0,7335.5,7352.0,26981932
2020-01-04 10:00:00,7352.0,7355.0,7291.0,7304.0,63007048
2020-01-04 11:00:00,7304.0,7324.5,7288.5,7324.5,57520500
2020-01-04 12:00:00,7324.5,7324.5,7292.0,7297.5,36638717
2020-01-04 13:00:00,7297.5,7310.5,7277.5,7288.5,58199332
2020-01-04 14:00:00,7288.5,7308.5,7285.0,7305.5,32461598
2020-01-04 15:00:00,7305.5,7316.0,7292.0,7306.5,31449639
2020-01-04 16:00:00,7306.5,7306.5,7289.0,7298.0,29092653
2020-01-04 17:00:00,7298.0,7340.0,7296.5,7340.0,64166225
2020-01-04 18:00:00,7340.0,7399.0,7258.5,7291.0,257978636
2020-01-04 19:00:00,7291.0,7342.0,7278.0,7321.5,87712951
2020-01-04 20:00:00,7321.5,7338.5,7303.0,7334.0,45450491
2020-01-04 21:00:00,7334.0,7353.5,7321.5,7341.0,35148876
2020-01-04 22:00:00,7341.0,7350.0,7334.5,7340.5,18830925
2020-01-04 23:00:00,7340.5,7350.0,7326.5,7345.0,20295074
2020-01-05 00:00:00,7345.0,7386.0,7344.5,7368.0,80910454
2020-01-05 01:00:00,7368.0,7478.0,7368.0,7456.5,263869821
2020-01-05 02:00:00,7456.5,7480.0,7425.5,7444.5,84529262
2020-01-05 03:00:00,7444.5,7476.0,7444.5,7471.5,44183532
2020-01-05 04:00:00,7471.5,7494.0,7445.0,7453.5,79910107
2020-01-05 05:00:00,7453.5,7458.0,7445.5,7457.5,21849086
2020-01-05 06:00:00,7457.5,7475.0,7444.0,7459.5,50273475
2020-01-05 07:00:00,7459.5,7465.0,7448.0,7460.5,23848596
2020-01-05 08:00:00,7460.5,7469.0,7421.5,7424.5,59429837
2020-01-05 09:00:00,7424.5,7434.0,7405.5,7424.5,71818572
2020-01-05 10:00:00,7424.5,7427.0,7406.0,7414.0,32264028
2020-01-05 11:00:00,7414.0,7434.0,7413.5,7423.0,37459995
2020-01-05 12:00:00,7423.0,7458.0,7422.0,7455.0,59192527
2020-01-05 13:00:00,7455.0,7455.0,7413.0,7430.5,74156239
2020-01-05 14:00:00,7430.5,7441.0,7426.0,7430.5,21186246
2020-01-05 15:00:00,7430.5,7471.0,7430.5,7460.0,67010599
2020-01-05 16:00:00,7460.0,7475.0,7445.5,7452.0,48460380
2020-01-05 17:00:00,7452.0,7462.5,7444.5,7459.0,22243673
2020-01-05 18:00:00,7459.0,7459.5,7423.5,7429.5,54007880
2020-01-05 19:00:00,7429.5,7436.5,7420.5,7435.5,23004215
2020-01-05 20:00:00,7435.5,7435.5,7421.0,7427.5,17399876
2020-01-05 21:00:00,7427.5,7427.5,7358.0,7358.0,123509732
2020-01-05 22:00:00,7358.0,7375.0,7310.0,7341.5,121897393
2020-01-05 23:00:00,7341.5,7351.0,7318.5,7350.5,50829585
2020-01-06 00:00:00,7350.5,7372.0,7341.5,7369.5,57939279
2020-01-06 01:00:00,7369.5,7411.0,7361.0,7410.0,75959680
2020-01-06 02:00:00,7410.0,7576.0,7409.5,7546.5,299947859
2020-01-06 03:00:00,7546.5,7580.0,7465.0,7539.0,187153064
2020-01-06 04:00:00,7539.0,7548.5,7519.0,7526.0,53704107
2020-01-06 05:00:00,7526.0,7535.0,7495.0,7521.0,58046912
2020-01-06 06:00:00,7521.0,7526.0,7505.5,7509.5,37984584
2020-01-06 07:00:00,7509.5,7519.5,7505.0,7505.5,27732270
2020-01-06 08:00:00,7505.5,7546.5,7502.5,7542.5,57557221
2020-01-06 09:00:00,7542.5,7544.5,7510.5,7543.0,57935446
2020-01-06 10:00:00,7543.0,7568.5,7531.5,7554.0,67841688
2020-01-06 11:00:00,7554.0,7571.0,7520.5,7531.5,85951574
2020-01-06 12:00:00,7531.5,7555.0,7531.5,7550.0,45002093
2020-01-06 13:00:00,7550.0,7613.0,7490.0,7522.0,182460520
2020-01-06 14:00:00,7522.0,7544.0,7501.0,7535.0,103000187
2020-01-06 15:00:00,7535.0,7539.0,7515.5,7515.5,42846633
2020-01-06 16:00:00,7515.5,7536.0,7506.0,7523.0,55499369
2020-01-06 17:00:00,7523.0,7550.0,7521.0,7550.0,48217802
2020-01-06 18:00:00,7550.0,7550.0,7519.0,7523.0,31642031
2020-01-06 19:00:00,7523.0,7546.0,7516.0,7535.5,30651670
2020-01-06 20:00:00,7535.5,7550.0,7526.0,7544.5,32509351
2020-01-06 21:00:00,7544.5,7605.0,7544.5,7573.0,115007432
2020-01-06 22:00:00,7573.0,7770.0,7572.5,7716.0,358173672
2020-01-06 23:00:00,7716.0,7799.0,7710.0,7756.5,231727427
2020-01-07 00:00:00,7756.5,8014.0,7756.5,7890.0,653501931
2020-01-07 01:00:00,7890.0,7918.5,7872.5,7907.0,133423316
2020-01-07 02:00:00,7907.0,7935.0,7900.0,7900.0,86699744
2020-01-07 03:00:00,7900.0,7917.0,7891.0,7898.0,47889177
2020-01-07 04:00:00,7898.0,7905.5,7825.0,7845.5,118774803
2020-01-07 05:00:00,7845.5,7882.0,7843.0,7878.5,59589761
2020-01-07 06:00:00,7878.5,7879.0,7866.0,7873.5,32160808
2020-01-07 07:00:00,7873.5,7890.0,7856.0,7880.0,46870784
2020-01-07 08:00:00,7880.0,7897.0,7868.0,7877.0,55053393
2020-01-07 09:00:00,7877.0,7877.5,7856.5,7856.5,30398705
2020-01-07 10:00:00,7856.5,7884.0,7856.5,7884.0,30880271
2020-01-07 11:00:00,7884.0,7963.5,7883.5,7892.5,185564644
2020-01-07 12:00:00,7892.5,7909.5,7842.0,7869.0,163420276
2020-01-07 13:00:00,7869.0,7869.0,7809.0,7851.5,126871651
2020-01-07 14:00:00,7851.5,7882.5,7840.0,7848.0,80021082
2020-01-07 15:00:00,7848.0,7848.5,7755.5,7769.5,210260368
2020-01-07 16:00:00,7769.5,7940.5,7740.5,7914.0,292615963
2020-01-07 17:00:00,7914.0,7953.5,7879.0,7940.5,143155845
2020-01-07 18:00:00,7940.5,8127.0,7922.0,8049.0,413494937
2020-01-07 19:00:00,8049.0,8115.0,8044.0,8076.0,138585837
2020-01-07 20:00:00,8076.0,8174.5,8044.0,8165.0,170025464
2020-01-07 21:00:00,8165.0,8188.0,8004.5,8023.5,263342022
2020-01-07 22:00:00,8023.5,8065.0,7956.0,8045.5,174003368
2020-01-07 23:00:00,8045.5,8214.5,8021.5,8155.5,247198338
2020-01-08 00:00:00,8155.5,8462.5,8151.0,8440.0,618417907
2020-01-08 01:00:00,8440.0,8459.5,8335.0,8375.5,326330779
2020-01-08 02:00:00,8375.5,8428.5,8240.5,8288.0,257448592
2020-01-08 03:00:00,8288.0,8333.0,8250.5,8305.0,171095746
2020-01-08 04:00:00,8305.0,8356.5,8290.0,8349.0,106134486
2020-01-08 05:00:00,8349.0,8378.0,8308.5,8336.0,104398379
2020-01-08 06:00:00,8336.0,8363.0,8318.0,8338.0,68716571
2020-01-08 07:00:00,8338.0,8345.0,8283.5,8302.5,97533500
2020-01-08 08:00:00,8302.5,8329.0,8273.0,8315.0,84661203
2020-01-08 09:00:00,8315.0,8317.5,8282.0,8298.0,61550877
2020-01-08 10:00:00,8298.0,8371.0,8290.0,8335.0,124426959
2020-01-08 11:00:00,8335.0,8372.5,8335.0,8337.0,76257951
2020-01-08 12:00:00,8337.0,8346.0,8274.0,8283.5,133194818
2020-01-08 13:00:00,8283.5,8417.5,8222.5,8386.0,368349145
2020-01-08 14:00:00,8386.0,8386.0,8201.5,8310.0,327661649
2020-01-08 15:00:00,8310.0,8364.0,8227.0,8304.5,213478961
2020-01-08 16:00:00,8304.5,8330.0,8055.0,8120.0,581946692
2020-01-08 17:00:00,8120.0,8120.0,8009.5,8073.0,281739795
2020-01-08 18:00:00,8073.0,8088.0,8036.0,8048.0,79724154
2020-01-08 19:00:00,8048.0,8061.5,7962.0,7962.5,133831681
2020-01-08 20:00:00,7962.5,8048.0,7880.0,8043.5,343719552
2020-01-08 21:00:00,8043.5,8043.5,7961.0,8006.5,135135446
2020-01-08 22:00:00,8006.5,8072.0,7982.5,8066.5,82778758
2020-01-08 23:00:00,8066.5,8107.0,8020.0,8046.0,127948743
2020-01-09 00:00:00,8046.0,8046.0,7931.5,7951.5,173256550
2020-01-09 01:00:00,7951.5,8026.5,7947.5,7994.5,94219151
2020-01-09 02:00:00,7994.5,8017.0,7980.0,7980.5,41338642
2020-01-09 03:00:00,7980.5,7986.0,7935.5,7951.5,62761035
2020-01-09 04:00:00,7951.5,7976.5,7925.0,7969.0,72299792
2020-01-09 05:00:00,7969.0,7969.0,7934.0,7939.5,47550121
2020-01-09 06:00:00,7939.5,7950.5,7907.0,7915.0,100849431
2020-01-09 07:00:00,7915.0,7968.0,7912.0,7947.5,78960357
2020-01-09 08:00:00,7947.5,7953.5,7921.0,7937.0,39269063
2020-01-09 09:00:00,7937.0,7936.5,7861.0,7875.5,174550269
2020-01-09 10:00:00,7875.5,7935.0,7861.0,7889.0,132298490
2020-01-09 11:00:00,7889.0,7897.0,7855.0,7875.0,94702263
2020-01-09 12:00:00,7875.0,7910.0,7869.5,7896.0,73942979
2020-01-09 13:00:00,7896.0,7954.5,7888.5,7889.5,109450497
2020-01-09 14:00:00,7889.5,7910.0,7868.0,7883.5,66257371
2020-01-09 15:00:00,7883.5,7920.0,7883.5,7901.5,48165102
2020-01-09 16:00:00,7901.5,7920.5,7811.5,7818.5,192492976
2020-01-09 17:00:00,7818.5,7850.5,7784.0,7793.5,168168686
2020-01-09 18:00:00,7793.5,7833.0,7787.5,7817.0,51317967
2020-01-09 19:00:00,7817.0,7945.0,7816.0,7917.5,159163990
2020-01-09 20:00:00,7917.5,7997.5,7755.0,7816.5,285447790
2020-01-09 21:00:00,7816.5,7839.5,7740.5,7787.5,225413404
2020-01-09 22:00:00,7787.5,7857.5,7787.0,7804.0,87046349
2020-01-09 23:00:00,7804.0,7825.5,7785.0,7810.5,55241501
2020-01-10 00:00:00,7810.5,7841.0,7807.0,7815.5,45176373
2020-01-10 01:00:00,7815.5,7826.0,7786.0,7795.5,46883719
2020-01-10 02:00:00,7795.5,7814.5,7788.0,7794.5,32298790
2020-01-10 03:00:00,7794.5,7808.0,7766.0,7806.0,50394021
2020-01-10 04:00:00,7806.0,7806.0,7761.0,7786.0,48700925
2020-01-10 05:00:00,7786.0,7786.0,7722.5,7743.5,73664188
2020-01-10 06:00:00,7743.5,7769.5,7712.0,7737.5,123731013
2020-01-10 07:00:00,7737.5,7743.0,7717.0,7740.5,62718894
2020-01-10 08:00:00,7740.5,7740.5,7687.0,7701.5,124562431
2020-01-10 09:00:00,7701.5,7742.5,7694.0,7719.0,87868675
2020-01-10 10:00:00,7719.0,7775.0,7682.0,7766.0,177705041
2020-01-10 11:00:00,7766.0,7841.5,7764.0,7829.0,237610671
2020-01-10 12:00:00,7829.0,7886.5,7807.5,7886.0,203411289
2020-01-10 13:00:00,7886.0,7931.5,7864.5,7865.0,204571918
2020-01-10 14:00:00,7865.0,7978.0,7847.0,7973.0,267105756
2020-01-10 15:00:00,7973.0,8084.0,7944.5,8065.0,335538076
2020-01-10 16:00:00,8065.0,8140.0,7940.0,7955.5,393884067
2020-01-10 17:00:00,7955.5,7971.5,7915.0,7966.0,171578700
2020-01-10 18:00:00,7966.0,8111.0,7965.5,8023.5,325465825
2020-01-10 19:00:00,8023.5,8125.0,7978.0,8067.5,236579007
2020-01-10 20:00:00,8067.5,8108.0,8042.0,8072.0,113394311
2020-01-10 21:00:00,8072.0,8135.0,8012.0,8052.5,162003656
2020-01-10 22:00:00,8052.5,8104.0,7991.5,8089.5,111274061
2020-01-10 23:00:00,8089.5,8204.0,8069.5,8204.0,146331907
2020-01-11 00:00:00,8204.0,8207.5,8135.5,8175.5,127672123
2020-01-11 01:00:00,8175.5,8259.0,8175.5,8210.5,143673487
2020-01-11 02:00:00,8210.5,8214.5,8166.0,8209.5,95979631
2020-01-11 03:00:00,8209.5,8210.0,8144.5,8169.5,66556738
2020-01-11 04:00:00,8169.5,8182.5,8102.5,8120.5,89378177
2020-01-11 05:00:00,8120.5,8120.5,8061.5,8091.5,93892754
2020-01-11 06:00:00,8091.5,8126.0,8062.0,8121.0,71953131
2020-01-11 07:00:00,8121.0,8144.0,8065.0,8075.0,90729285
2020-01-11 08:00:00,8075.0,8100.0,8037.0,8063.5,119769646
2020-01-11 09:00:00,8063.5,8125.0,8063.0,8115.0,59915180
2020-01-11 10:00:00,8115.0,8115.5,8045.5,8056.0,68496461
2020-01-11 11:00:00,8056.0,8070.0,8015.5,8040.0,100010091
2020-01-11 12:00:00,8040.0,8063.0,8018.0,8058.5,63046033
2020-01-11 13:00:00,8058.5,8098.0,8048.5,8087.5,88904100
2020-01-11 14:00:00,8087.5,8110.0,8052.0,8052.5,73804284
2020-01-11 15:00:00,8052.5,8098.0,8050.0,8095.0,57221285
2020-01-11 16:00:00,8095.0,8179.0,8063.0,8167.5,179640076
2020-01-11 17:00:00,8167.5,8211.0,8149.5,8160.0,105402658
2020-01-11 18:00:00,8160.0,8184.5,8141.5,8163.5,66659624
2020-01-11 19:00:00,8163.5,8169.5,8136.0,8154.0,35432682
2020-01-11 20:00:00,8154.0,8182.0,8143.5,8160.5,45974754
2020-01-11 21:00:00,8160.5,8295.0,8058.5,8104.5,278340543
2020-01-11 22:00:00,8104.5,8104.5,8025.0,8072.0,136588884
2020-01-11 23:00:00,8072.0,8072.5,8006.5,8023.5,83739889
2020-01-12 00:00:00,8023.5,8069.0,7955.0,8057.0,150775821
2020-01-12 01:00:00,8057.0,8084.0,8037.0,8060.0,57664459
2020-01-12 02:00:00,8060.0,8110.0,8055.0,8090.0,59029916
2020-01-12 03:00:00,8090.0,8105.0,8061.5,8081.0,53784578
2020-01-12 04:00:00,8081.0,8101.0,8073.0,8073.0,32548755
2020-01-12 05:00:00,8073.0,8104.5,8073.0,8104.0,24706852
2020-01-12 06:00:00,8104.0,8144.0,8078.0,8081.5,83117963
2020-01-12 07:00:00,8081.5,8105.0,8077.5,8094.0,43353665
2020-01-12 08:00:00,8094.0,8144.0,8086.0,8137.5,64437672
2020-01-12 09:00:00,8137.5,8159.0,8125.5,8134.0,66927566
2020-01-12 10:00:00,8134.0,8137.5,8103.0,8122.5,54559439
2020-01-12 11:00:00,8122.5,8125.0,8104.0,8104.5,32661452
2020-01-12 12:00:00,8104.5,8151.5,8104.0,8130.0,73471735
2020-01-12 13:00:00,8130.0,8168.0,8119.0,8163.5,66945684
2020-01-12 14:00:00,8163.5,8179.0,8128.0,8135.5,84569935
2020-01-12 15:00:00,8135.5,8162.0,8135.0,8149.5,38666453
2020-01-12 16:00:00,8149.5,8169.5,8093.5,8102.5,90852810
2020-01-12 17:00:00,8102.5,8196.0,8074.5,8096.0,219677230
2020-01-12 18:00:00,8096.0,8124.0,8085.0,8118.5,45182203
2020-01-12 19:00:00,8118.5,8152.5,8118.5,8123.5,47003712
2020-01-12 20:00:00,8123.5,8146.0,8123.0,8134.0,29494661
2020-01-12 21:00:00,8134.0,8139.5,8090.0,8102.0,29557704
2020-01-12 22:00:00,8102.0,8159.0,8100.0,8153.0,48866516
2020-01-12 23:00:00,8153.0,8189.0,8135.5,8187.0,78855961
2020-01-13 00:00:00,8187.0,8200.0,8144.0,8150.0,83028507
2020-01-13 01:00:00,8150.0,8160.0,8141.5,8153.5,30748816
2020-01-13 02:00:00,8153.5,8156.0,8111.0,8111.5,45122788
2020-01-13 03:00:00,8111.5,8119.5,8083.5,8101.0,83548074
2020-01-13 04:00:00,8101.0,8113.0,8085.0,8110.0,31010174
2020-01-13 05:00:00,8110.0,8110.5,8080.0,8089.5,49388454
2020-01-13 06:00:00,8089.5,8113.0,8052.0,8057.0,89076149
2020-01-13 07:00:00,8057.0,8077.0,8050.5,8069.0,38790226
2020-01-13 08:00:00,8069.0,8120.5,8061.5,8120.5,69118810
2020-01-13 09:00:00,8120.5,8120.5,8081.5,8102.5,50269565
2020-01-13 10:00:00,8102.5,8120.0,8092.5,8111.0,55124171
2020-01-13 11:00:00,8111.0,8123.0,8056.0,8070.0,64641718
2020-01-13 12:00:00,8070.0,8084.5,8033.5,8081.5,112588291
2020-01-13 13:00:00,8081.5,8105.0,8072.0,8075.5,61039187
2020-01-13 14:00:00,8075.5,8088.5,8065.0,8083.0,36123425
2020-01-13 15:00:00,8083.0,8093.0,8068.5,8075.5,29951688
2020-01-13 16:00:00,8075.5,8097.0,8066.0,8094.5,51084408
2020-01-13 17:00:00,8094.5,8118.5,8086.0,8088.0,65410493
2020-01-13 18:00:00,8088.0,8095.0,8083.0,8095.0,16285684
2020-01-13 19:00:00,8095.0,8114.0,8094.5,8105.0,25525958
2020-01-13 20:00:00,8105.0,8158.0,8104.5,8154.5,92893107
2020-01-13 21:00:00,8154.5,8155.0,8119.5,8133.5,56028165
2020-01-13 22:00:00,8133.5,8136.5,8113.5,8118.0,37428010
2020-01-13 23:00:00,8118.0,8136.5,8100.5,8104.5,38973643
2020-01-14 00:00:00,8104.5,8315.5,8104.0,8279.0,323235375
2020-01-14 01:00:00,8279.0,8487.5,8279.0,8444.0,512595320
2020-01-14 02:00:00,8444.0,8444.0,8389.0,8438.0,145265144
2020-01-14 03:00:00,8438.0,8484.0,8390.5,8474.0,148203578
2020-01-14 04:00:00,8474.0,8588.5,8474.0,8530.5,366197513
2020-01-14 05:00:00,8530.5,8547.0,8462.5,8488.0,126212026
2020-01-14 06:00:00,8488.0,8523.0,8473.5,8518.0,103544121
2020-01-14 07:00:00,8518.0,8543.0,8503.5,8511.0,92847677
2020-01-14 08:00:00,8511.0,8535.0,8505.0,8514.0,73321935
2020-01-14 09:00:00,8514.0,8559.0,8486.0,8501.0,124001347
2020-01-14 10:00:00,8501.0,8523.0,8473.0,8521.5,113476940
2020-01-14 11:00:00,8521.5,8532.0,8503.0,8528.0,59373489
2020-01-14 12:00:00,8528.0,8626.5,8465.0,8495.0,375987383
2020-01-14 13:00:00,8495.0,8586.5,8495.0,8586.5,181499792
2020-01-14 14:00:00,8586.5,8747.0,8568.0,8694.5,569602069
2020-01-14 15:00:00,8694.5,8770.0,8645.0,8694.0,284066876
2020-01-14 16:00:00,8694.0,8700.0,8529.5,8684.0,446676659
2020-01-14 17:00:00,8684.0,8830.0,8684.0,8787.5,491645588
2020-01-14 18:00:00,8787.5,8866.0,8675.0,8780.0,401125028
2020-01-14 19:00:00,8780.0,8789.5,8705.0,8787.0,135006673
2020-01-14 20:00:00,8787.0,8787.0,8691.0,8702.5,100328072
2020-01-14 21:00:00,8702.5,8769.0,8686.0,8739.0,93480169
2020-01-14 22:00:00,8739.0,8793.5,8737.0,8750.5,72021531
2020-01-14 23:00:00,8750.5,8900.0,8734.5,8835.5,250168479
2020-01-15 00:00:00,8835.5,8916.5,8712.0,8791.0,381222500
2020-01-15 01:00:00,8791.0,8807.0,8719.5,8779.5,211820897
2020-01-15 02:00:00,8779.5,8830.0,8773.5,8811.0,88711305
2020-01-15 03:00:00,8811.0,8816.0,8727.0,8727.0,102333290
2020-01-15 04:00:00,8727.0,8732.5,8581.0,8598.5,287066892
2020-01-15 05:00:00,8598.5,8657.5,8578.0,8609.5,132255425
2020-01-15 06:00:00,8609.5,8674.5,8604.5,8661.0,75864748
2020-01-15 07:00:00,8661.0,8666.0,8611.0,8614.0,72859213
2020-01-15 08:00:00,8614.0,8654.5,8595.0,8626.0,66439540
2020-01-15 09:00:00,8626.0,8762.0,8626.0,8742.0,147183060
2020-01-15 10:00:00,8742.0,8793.5,8716.0,8788.5,178339402
2020-01-15 11:00:00,8788.5,8794.5,8708.5,8722.0,96246563
2020-01-15 12:00:00,8722.0,8783.5,8713.5,8759.0,98537271
2020-01-15 13:00:00,8759.0,8896.5,8759.0,8879.5,229003410
2020-01-15 14:00:00,8879.5,8890.0,8716.5,8843.5,334168360
2020-01-15 15:00:00,8843.5,8850.5,8734.0,8752.5,245064008
2020-01-15 16:00:00,8752.5,8807.5,8676.0,8768.5,229924117
2020-01-15 17:00:00,8768.5,8785.5,8721.5,8785.0,79604350
2020-01-15 18:00:00,8785.0,8785.5,8709.5,8739.5,79799995
2020-01-15 19:00:00,8739.5,8771.5,8733.5,8756.5,37592058
2020-01-15 20:00:00,8756.5,8833.0,8727.5,8811.0,83890826
2020-01-15 21:00:00,8811.0,8852.0,8786.0,8825.0,95355808
2020-01-15 22:00:00,8825.0,8859.0,8805.5,8852.0,70662250
2020-01-15 23:00:00,8852.0,8874.0,8785.5,8816.5,99408173
2020-01-16 00:00:00,8816.5,8854.0,8707.0,8750.0,195310882
2020-01-16 01:00:00,8750.0,8759.0,8613.0,8653.0,231427539
2020-01-16 02:00:00,8653.0,8692.0,8612.5,8652.0,101366230
2020-01-16 03:00:00,8652.0,8652.5,8585.5,8636.0,115822441
2020-01-16 04:00:00,8636.0,8669.5,8618.0,8641.0,79634479
2020-01-16 05:00:00,8641.0,8713.5,8640.5,8698.0,86673549
2020-01-16 06:00:00,8698.0,8709.0,8673.0,8705.5,51023474
2020-01-16 07:00:00,8705.5,8706.0,8656.0,8670.0,60349009
2020-01-16 08:00:00,8670.0,8700.0,8657.0,8664.0,72904480
2020-01-16 09:00:00,8664.0,8670.5,8602.0,8639.0,115214747
2020-01-16 10:00:00,8639.0,8648.0,8593.0,8647.5,97092771
2020-01-16 11:00:00,8647.5,8727.0,8622.0,8716.5,145661487
2020-01-16 12:00:00,8716.5,8774.0,8688.5,8714.5,202630386
2020-01-16 13:00:00,8714.5,8722.0,8639.0,8686.5,148845480
2020-01-16 14:00:00,8686.5,8692.5,8637.5,8673.5,88928762
2020-01-16 15:00:00,8673.5,8714.0,8665.5,8706.5,62759324
2020-01-16 16:00:00,8706.5,8710.0,8615.0,8640.0,141003348
2020-01-16 17:00:00,8640.0,8712.0,8640.0,8674.5,104810952
